,Unnamed: 0,Username,Tweet_x,Likes,Retweets,No,Tweet_y,polarity,sentiment,subjectivity,Jenis
305,2345,buddykuofficial,"Mantan presiden Amerika Serikat, Donald Trump mengungkapkan untuk pertama kalinya bahwa dia telah menerima suntikan vaksin booster COVID-19, dan beberapa dari pendukungnya tidak senang.

Gimana nih keputusannya Om Donald menurut Buddies? 
https://t.co/WRyXTEs4f3",0,0,2345,former president united state donald trump received booster dose covid vaccine first time supporter happy decision om donald buddy,0.35,Positif,0.4444444444444444,Opini
306,2348,ema_axa,Militer AS Kembangkan Vaksin Covid-19 Diklaim Ampuh Lawan Semua Varian https://t.co/QfjAD8MnfB https://t.co/iC5P9eFeic,0,0,2348,military develops vaccine covid claimed effective variant,0.25,Positif,0.45,Opini
307,2350,Chuan_Driana,"@Ayang_Utriza @KemenkesRI Februari 2 kali vaksin, Sinovac semua, Juli harusnya saya divaksin booster Moderna krn kerja di RS, ternyata pas Juli.. Allah nge'booster' saya langsung dengan virus covid-19 yang asli, langsung seasli2nya 😂",0,0,2350,february sinovac vaccine july moderna booster vaccine july allah boosted original covid virus,0.375,Positif,0.75,Opini
308,2351,PakBhabin_Badau,"𝘀𝗲𝗯𝗮𝗶𝗸-𝗯𝗮𝗶𝗸𝗻𝘆𝗮 𝘆𝗮! 😉

Ingat!! 🧐
Semua Jenis Vaksin aman dan efektif melindungi diri dan keluarga dari paparan virus Covid-19. Dengan Vaksinasi Covid-19 yang dilakukan dapat membentuk antibodi sehingga dapat menciptakan herd immunity atau kekebalan kelompok",0,0,2351,type vaccine effective protecting family exposed covid virus covid vaccination form antibody creates herd immunity group immunity,0.6,Positif,0.8,Opini
309,2354,squallchou_e1,"...terpaksa vaksin ulang lagi dikampung halaman. Sehingga beliau total 4 kali vaksin covid-19. Sudah dicoba melalui sambungan telepon tapi tidak diangkat, sudah saya bantu melalui email tapi ga direspon.",0,0,2354,forced vaccinate hometown total covid vaccine tried telephone line picked helped email responded,-0.15,Negatif,0.475,Opini
310,2358,officialnova_id,"Anak Ayu Ting Ting histeris pas mau disuntik vaksin covid-19, ""jangan sakit-sakit.""

https://t.co/DJ9A0EMh6p",0,0,2358,hysterical injected sick covid vaccine,-0.8571428571428572,Negatif,0.9285714285714286,Opini
311,2373,4lioncom212,Ayo vaksin covid-19 demi Indonesia yang sehat https://t.co/VJcwCIuSMx,0,0,2373,healthy indonesian covid vaccine,0.5,Positif,0.5,Opini
312,2414,ekurnia82,"Liburan

Hawa liburan NATARU semakin berasa, jangan lupa tetap jaga PROKES dengan mencuci tangan pakai sabun kemana kalian pergi demi mencegah penularan Covid-19. Jangan lupa pakai masker dan vaksin lengkap yah, iyah https://t.co/QHaF4hEbs9",0,0,2414,nataru holiday air feel like forgot take care washing process soap went prevent transmission covid forgot wear complete vaccine mask okay,0.3,Positif,0.45,Opini
313,2418,RepelitaO,Kata Jokowi: Pemimpin Dunia Heran dan Kepoin Cara Indonesia Dapatkan Banyak Vaksin Covid-19 https://t.co/Qf4Nub8vGP lewat @Repelita Online,0,0,2418,jokowi world leader surprised indonesia point online covid vaccine,0.1,Positif,0.9,Opini
314,2422,AsengJongos,"@ProfesorZubairi Harusnya pesan yg tepat dari kasus positif COVID-19 Brian May adalah ""Sudah 3 kali vaksin masih tetap kena covid, ternyata terbukti vaksin itu sia2 saja🤣🤣🤣
#ayojujurwalaupunbodoh",0,0,2422,positive message covid brian may vaccine covid proven vaccine,0.2272727272727272,Positif,0.5454545454545454,Opini
315,2439,kompastvjateng,"Orang tua antusias mendampingi anak anaknya mendapat vaksin covid-19.

Sara Doctor Strange #NontonFilmSepedaPresiden #kerjaNyataAniesBaswedan Tahun Baru 2022 @satgascovid19id APBD Sisa 

https://t.co/GfPQXkkPWp",0,0,2439,parent enthusiastic accompanying child covid vaccine sara doctor strange apbd rest,0.2749999999999999,Positif,0.525,Opini
316,2444,MelencongKini,"Kini360: Turki lancar pengeluaran besar-besaran vaksin Covid-19 buatan sendiri https://t.co/MPYGJzO0d4
#PH #KerajaanGagal #PHKerajaanGagal #PHGagal",1,1,2444,turkey smoothly release artificial covid vaccine,-0.0999999999999999,Negatif,0.75,Opini
317,2448,infohargasaham,PDIP Partai Paling Korup :  WHO: Program Vaksin Booster Hanya akan Memperpanjang Pandemi COVID-19 https://t.co/iob1NheUAu https://t.co/zHoYCbwa7Y,0,0,2448,pdip corrupt party booster vaccine program prolongs covid pandemic,-0.5,Negatif,1.0,Opini
318,2452,Neng_Geulis_,"Gubernur Jawa Tengah Ganjar Pranowo meminta warga tetap waspada dan menerapkan protokol kesehatan secara ketat meskipun varian baru COVID-19 jenis Omicron (B 11529) belum ditemukan di Jateng.

Vaksin Peduli Anak
#SolidBergerak 
https://t.co/M8M5QpUhUP",1,0,2452,governor ganjar pranowo resident wary implementing strict health protocol omicron type covid variant found central java vaccine care,-0.25,Negatif,0.475,Opini
319,2473,EkoWitono9,"Kolaborasi goverment&amp;media yg trs cekoki masyarakat dg isu"" menakutkan covid-19. Pendekatan bisnis yg dipakai. Shg solusi yg dimunculkan jg bernuansa proyek. Bisnis PCR,Antigen,bahkan Vaksin berbalut kepentingan korporat. Bukan mengedepankan menuntaskan pandemi scr komprehensif. https://t.co/exaCwDSFCP",0,0,2473,governmentampmedia collaboration continues infuse community frightening issue covid business approach used solution presented also nuanced antigenic business project even vaccine wrapped corporate interest prioritizing comprehensively resolving pandemic,-0.25,Negatif,0.5,Opini
320,2478,tb_aank,"Indonesia berhasil menjadi satu dari lima negara dengan tingkat vaksinasi COVID-19 dosis lengkap yang tertinggi di dunia. Jumlah penerima vaksin mencapai 106 juta orang. Hal itu membuat Indonesia berada di belakang negara berpenduduk besar
https://t.co/PkOFHphtK4",2,1,2478,indonesia successful country highest complete dose covid vaccination world recipient vaccine reached 1 million indonesia populated country,0.425,Positif,0.675,Opini
321,2481,Halopuan_id,"Semua kalangan masyarakat diharapkan mendapat vaksin Covid-19, termasuk anak-anak, sehingga seluruh rakyat aman karena telah mendapat perlindungan kekebalan.

https://t.co/i6GGMBOwua",0,0,2481,community expected covid vaccine people immune protection,-0.1,Negatif,0.4,Opini
322,2486,JepsrebornO,"@KompasTV Joki balap liar? ❌
Joki vaksin covid-19? ✅
😂😂😂",0,0,2486,jockey wild racing jockey covid vaccine,0.1,Positif,0.4,Opini
323,2491,Polres_Ngr_Rai,"Pengamanan giat kedatangan Vaksin Covid-19 jenis Moderna melalui Baseops Lanud I Gusti Ngurah Rai, Kamis (23/12/2021) https://t.co/sGDSfzxI5O",0,0,2491,active security arrival moderna type covid vaccine gusti ngura rai airbase baseops thursday,-0.1333333333333333,Negatif,0.6,Opini
